idx	text_left	text_right	label
967	reminiscences on influential papers gerhard weikum , alon y. levy , divesh srivastava , eric simon , patrick e. o'neil , victor vianu , kenneth a. ross , christos faloutsos sigmod record 2000	influential papers ken ross acm sigmod record 2001	0
968	declarative updates of relational databases weidong chen acm trans . database syst . 1995	dbxplorer : enabling keyword search over relational databases sanjay agrawal , surajit chaudhuri , gautam das international conference on management of data 2002	0
969	data and knowledge base research at hong kong university of science and technology babak hamidzadeh , kamalakar karlapalem , qing li , chung-dak shum , dik lun lee , frederick h. lochovsky , beat wüthrich , alex chia-yee kean , pamela drew sigmod record 1995	research in database engineering at the university of namur jean-luc hainaut acm sigmod record 2003	0
970	book review column karl aberer sigmod record 2002	book reviews acm sigmod record 2003	0
971	the multidimensional database system rasdaman andreas dehmel , peter baumann , norbert widmann , roland ritsch , paula furtado sigmod conference 1998	the ecrc multi database system willem jonker , heribert sch &#252; tz international conference on management of data 1995	0
972	qursed : querying and reporting semistructured data yannis papakonstantinou , michalis petropoulos , vasilis vassalos sigmod conference 2002	inferring structure in semistructured data svetlozer nestorov , serge abiteboul , rajeev motwani acm sigmod record 1997	0
973	exact : an extensible approach to active object-oriented databases arturo jaime , oscar díaz vldb j. 1997	query unnesting in object-oriented databases leonidas fegaras international conference on management of data 1998	0
974	data-driven , one-to-one web site generation for data-intensive applications stefano paraboschi , piero fraternali , stefano ceri vldb 1999	caching strategies for data-intensive web sites khaled yagoub , daniela florescu , val &#233; rie issarny , patrick valduriez very large data bases 2000	0
975	performance measurements of compressed bitmap indices theodore johnson vldb 1999	performance measurements of tertiary storage devices theodore johnson , ethan l. miller very large data bases 1998	0
976	grid and applications ( industrial session ) frank leymann vldb 2003	sql multimedia and application packages ( sql/mm ) jim melton , andrew eisenberg acm sigmod record 2001	0
977	dynamic service matchmaking among agents in open information environments matthias klusch , katia p. sycara , seth widoff , jianguo lu sigmod record 1999	spotfire : an information exploration environment christopher ahlberg acm sigmod record 1996	0
978	naos - efficient and modular reactive capabilities in an object-oriented database system thierry coupaye , t. svensen , christine collet vldb 1994	index nesting - an efficient approach to indexing in object-oriented databases beng chin ooi , jiawei han , hongjun lu , kian lee tan the vldb journal -- the international journal on very large data bases 1996	0
979	management of multidimensional discrete data peter baumann vldb j. 1994	a foundation for multi-dimensional databases marc gyssens , laks v. s. lakshmanan very large data bases 1997	0
980	metadata standards for data warehousing : open information model vs. common warehouse metamodel anca vaduva , thomas vetterli , martin staudt sigmod record 2000	metadata standards for data warehousing : open information model vs. common warehouse metadata thomas vetterli , anca vaduva , martin staudt acm sigmod record 2000	1
981	temporal aggregation in active database rules iakovos motakis , carlo zaniolo sigmod conference 1997	an algebraic approach to static analysis of active database rules elena baralis , jennifer widom acm transactions on database systems ( tods ) 2000	0
982	multi-dimensional resource scheduling for parallel queries yannis e. ioannidis , minos n. garofalakis sigmod conference 1996	multi-dimensional resource scheduling for parallel queries minos n. garofalakis , yannis e. ioannidis international conference on management of data 1996	1
983	database management systems and the internet susan malaika vldb 1996	using the calanda time series management system werner dreyer , angelika kotz dittrich , duri schmidt international conference on management of data 1995	0
984	overview of the special section on temporal database infrastructure richard t. snodgrass sigmod record 1994	on the issue of valid time ( s ) in temporal databases stavros kokkotos , efstathios v. ioannidis , themis panayiotopoulos , constantine d. spyropoulos acm sigmod record 1995	0
985	winmagic : subquery elimination using window aggregation qi cheng , hamid pirahesh , linqi liu , kwai wong , wenbin ma , calisto zuzarte sigmod conference 2003	answering queries with aggregation using views divesh srivastava , shaul dar , h. v. jagadish , alon y. levy very large data bases 1996	0
986	the ores temporal database management system babis theodoulidis , george karvelis , jayant chaudhary , aziz ait-braham , simon sou , george andrianopoulos sigmod conference 1994	the araneus web-based management system g. mecca , p. atzeni , a. masci , g. sindoni , p. merialdo international conference on management of data 1998	0
987	disima : a distributed and interoperable image database system vincent oria , benjamin bin yao , shu lin , paul iglinski , m. tamer özsu sigmod conference 2000	smooth - a distributed multimedia database system harald kosch , l &#225; szl &#243; b &#246; sz &#246; rm &#233; nyi , alexander bachlechner , christian hanin , christian hofbauer , margit lang , carmen riedler , roland tusch very large data bases 2001	0
988	index configuration in object-oriented databases elisa bertino vldb j. 1994	on-line reorganization in object databases mohana k. lakhamraju , rajeev rastogi , s. seshadri , s. sudarshan international conference on management of data 2000	0
989	report on the nsf workshop on building an infrastructure for mobile and wireless systems ouri wolfson , s. a. m. makki , kia makki , charles e. perkins , birgitta könig-ries , peter l. reiher , niki pissinou , peter scheuermann , jari veijalainen sigmod record 2002	report on ngits ' 99 : the fourth international workshop on next generation information technologies and systems opher etzion acm sigmod record 1999	0
