idx	text_left	text_right	label
1973	linksys wireless-g range expander wre54g supports 64/128-bit wep encryption in 802.11 b/802 .11 g wireless lan configurable through your networked pc?s web browser or the included setup wizard expand your wireless coverage to eliminate dead spots works with both 802.11 b and 802.11 g wireless networks rj-45 10/100 port for easy configuration silver finish	linksys wusb600n dual-band wireless-nusb network adapter wusb600n linksys dual-band wireless-n usb network adapter	0
1974	sony dvp-fx820 white 8 ' portable dvd player dvpfx820w swivel & flip screen with dual sensor for remote control control buttons on screen bezel 12 bit video dac with 108 mhz processing removable , rechargeable battery & car adapter included white finish	toshiba sd-p71s portable dvd player toshiba sd-p71s 7 ' portable dvd player	0
1975	panasonic viera 46 ' black plasma flat panel 1080p hdtv th46pz850u 1,920 x 1,080 resolution 1,000,000:1 dynamic contrast ratio 5,120 equivalent shades of gradation 24p cinematic playback x.v.color motion adaptive 3d y/c digital comb filter motion pattern noise reduction black finish	panasonic viera th-46pz85u 46 ' plasma tv 46 ' atsc , ntsc 16:9 1920 x 1080 surround hdtv	0
1976	sony lcs-csj black soft carrying case lcscsj compatible with s , w , t , and n series digital cameras durable nylon construction convenient front pocket black finish	sony lcs-csl cyber-shot camera case top loading leather black	0
1977	canon green photo ink cartridge cli8g fine technology for exceptional sharpness & detail compatible with canon pixma pro9000	canon cli-221 black ink cartridge 2946b001 black	0
1978	panasonic 5.8 ghz black expandable digital cordless phone kxtg4321b multi-handset capability digital answering machine system ringer id call waiting caller id voicemail hold mute clock alarm led lighting speakerphone intercom 11 days standby 5 hours talk time black finish	panasonic kx-tg1034s dect 6.0 cordless phone kx-tg1034s panasonic dect 6.0 series 4 handset cordless phone system with answering system	0
1979	panasonic integrated telephone system kxts108w 16 digit lcd with clock hands free speakerphone built-in data port 10-station one-touch dialing 3-step ringer volume white finish	panasonic kxth1212b	0
1980	panasonic blue 8.1 megapixel digital camera dmcfs3a 8.1 megapixel 33mm lens 3x optical zoom intelligent auto mode 2.5 ' diagonal intelligent lcd mega optical image stabilization intelligent iso control face detection hi-speed burst mode blue finish	panasonic kx-tg9372b expandable digital cordless phone 1 x phone line ( s ) black	0
1981	lg 30 ' black freestanding gas range lrg30357bk 5.0 cu . ft. capacity oven superboil burner 5 burner system smoothtouch controls warming drawer electronic ignition system one piece recessed cooktop self-cleaning oven white finish	lg 5.0 cu.ft . freestanding gas range	0
1982	panasonic black 8.5 ' portable dvd player dvdls86 8.5 ' free style wide screen lcd display 13 hour battery multi format playback dual headphone jacks divx playback car dc adapter included black finish	sony dvp-fx820 / r portable dvd player dvpfx820/r 8 ' lcd dvd + rw , dvd-rw , dvd + r , dvd-r , cd-rw dvd video , cd-da , mp3 , jpeg playback 1 disc ( s ) red	0
1983	onkyo 7.1-channel home theater black receiver txsr606b 90 watts per channel power amplifier hdmi 1080i upscaling powered by faroudja dcdi edge truehd and dts-hd decoding hdmi v1 .3 a repeater optimum gain volume audyssey dynamic eq analog to hdmi upconversion music optimizer av sync black finish	onkyo tx-sr706 a/v receiver txsr706b dolby digital plus , dolby truehd , dts-hd , thx select 2fm , am , xm	0
1984	sony memory stick usb adaptor msacus40 quickly transfer image and data to a pc transfer speed up to 80mbps compatible with all memory stick media	sony mylo com-2 pda ( 1gb , memory stick duo ) personal communicator com2white	0
1985	sony stereo audio receiver strde197 100 watts per channel x 2 am/fm tuning with 30 presets 5 function input selector 8 ohm rated amplifier remote control	sony str-dg720 a/v receiver strdg720 dolby digital , dolby pro logic ii , dts 96/24 , dts neo :6 , dolby digital ex , dolby pro logic iix , dolby pro logic , dts-es , digital cinema sound , dts	0
1986	sony alpha digital slr black camera body dslra350 14.2 megapixels tiltable 2.7 ' clear photo lcd plus screen continuous shooting while viewing smart teleconverter 2x zoom expanded iso sensitivity super steadyshot in-camera image stabilization bionz image processor dynamic range optimizer anti-dust technology auto pop-up flash eye-start autofocus system 9-point center cross af sensor black finish	sony alpha dslr-a350 digital slr camera dslra350 14.2 megapixel 16:9 2.7 ' active matrix tft color lcd	1
1987	olympus silver 8 megapixel digital camera fe370s dual image stabilization 5x optical zoom face detection intelligent auto smile shot 2.7 ' high resolution lcd 18 shooting modes 8.0 megapixels silver finish	olympus fe-370 digital camera silver 226420 olympus fe-370 8 megapixel digital camera w / dual image stabilization , 5x optical zoom , 2.7 lcd , face detection , & 19 easy-to-use shooting modes silver	1
1988	sony vaio z series black notebook computer vgnz591ub 2.53 ghz intel core 2 duo p9500 processor with intel centrino 2 processor technology 13.1 ' xbrite-duraview technology widescreen lcd display 4gb ram 320gb serial ata hard drive blu-ray disc optical drive built-in wireless-n technology built-in motion eye camera and microphone lightweight 3.4 lbs with battery multi-media sd card and memory stick pro slots energy star 4.0 qualified genuine microsoft windows vista ultimate black finish	sony vaio cs110e/r notebook vgncs110e/r sony vaio cs series cs110e/r notebook intel core 2 duo t5800 2.0 ghz , 3gb , 250gb hdd , 14.1 ' widescreen , dvd + / - rw dl , bluetooth , 802.11 a/b/g / n , microsoft vista home premium ( red )	0
1989	sony soft camera carrying case lcsmx100 stain resistant nylon colored interior movable partition build-in modular interface black finish	canon psc-85 soft camera case 2595b002	0
1990	apple 1gb silver 2nd generation ipod shuffle mb225lla holds up to 240 songs 12 hours of continuous playback skip-free playback battery indicator shuffle switch built-in clip mac and windows compatible mb226lla silver finish	apple ipod touch 8gb flash portable media player mb528lla audio player , video player , photo viewer 3.5 ' color lcd 8gb flash memory	0
1991	sony dvp-fx820 pink 8 ' portable dvd player dvpfx820p swivel & flip screen with dual sensor for remote control control buttons on screen bezel 12 bit video dac with 108 mhz processing removable , rechargeable battery & car adapter included pink finish	sony dvp-fx820 / l portable dvd player dvpfx820/l 8 ' lcd dvd + r , dvd + rw , dvd-rw , dvd-r , cd-rw jpeg , mp3 , dvd video playback 1 disc ( s ) blue	0
1992	samsung 19 ' black flat panel series 4 lcd hdtv ln19a450 3,000:1 dynamic contrast ratio 1440 x 900 true 720p resolution 8ms response time cold cathode fluorescent lamp ( ccfl ) hidden bottom speakers srs trusurround xt built-in atsc/clear qam tuner v-chip system black finish	samsung 4 series ln22a450 22 ' lcd tv samsung ln22a450 22 ' widescreen 720p lcd hdtv 3000:1 dynamic contrast ratio 8ms response time piano black	0
1993	peerless 32 ' 45 ' articulating flat panel tv black wall arm sa745pu 90 lbs maximum load capacity one-touch tilt arm extends up to 29.8 ' from wall three pivot points with up to 180 degree swivel black finish	sanus visionmount tilting flat panel tv wall mount mt25-b1 steel 100 lb	0
1994	apple 8gb pink 4th generation ipod nano mb735lla holds up to 2,000 songs in 128-kbps aac format , 7,000 ipod-viewable photos and 8 hours of video 2 ' ( diagonal ) liquid crystal display with blue-white led backlight 320-by-240-pixel resolution give it a shake to shuffle your music turn it sideways to view cover flow mac and windows compatible pink finish	apple 8gb ipod nano blue ( 4th generation ) mb732ll/a	0
1995	olympus stylus 1050 sw black digital camera stylus1050swb 10.1 megapixel shockproof waterproof up to 10 ft. freezeproof 3x optical zoom 2.7 ' lcd display 41.6 mb internal memory tap control feature face detection 27 shooting modes continuous shooting high iso sensitivity in-camera panorama movie mode black finish	sony cyber-shot dsc-w150 digital camera black dscw150/b 8.1 megapixel 16:9 2x digital zoom 2.7 ' active matrix tft color lcd	0
1996	omnimount tv top shelf mount cch1p tv top shelf mount for crt , lcd & dlp tvs platinum finish	omnimount moda collection echo 50 tv stand echo 50 omnimount echo 50 moda collection tv table stand for up to 50 ' tvs espresso	0
1997	universal rf base station mrf260 extends the reception range up to 100 feet away through walls , floors , doors , indoors or outdoors programmed to operate equipment at up to 15 locations black finish	universal remote control mrf-350 addressable narrow band rf base station with rfx-250 antenna	0
1998	canon silver powershot digital camera sd880is 10 megapixel 4x optical zoom optical image stabilizer 3.0 ' purecolor lcd ii digic 4 image processor face detection self-timer red-eye correction 19 shooting modes print/share button silver finish	sony cyber-shot dsc-w150 digital camera red dscw150r 8.1 megapixel 16:9 2x digital zoom 2.7 ' active matrix tft color lcd	0
1999	audiovox commander mt xm satellite radio receiver xmrvrfm002 , dual line display tuneselect feature universal connector scan and jump features full function remote black finish	directed electronics starmate 4 sirius satellite radio receiver st4tk1 xs fm transmitter 5 lines lcd	0
2000	linksys dual-band wireless-n notebook adapter wpc600n high-speed wireless-n ( draft 802.11 n ) networking mimo technology operates in the 2.4 and 5ghz radio bands connects to wireless-g , b , and a networks	linksys ultra rangeplus dual band wireless-n pc card wpc600n pc card	1
2001	panasonic dect 6.0 black metallic expandable digital cordless phone system kxtg9332t 2 handsets up to 6 multi-handset capability digital answering machine system ringer id call waiting caller id voicemail hold mute clock alarm led lighting night mode call block speakerphone 11 days standby 5 hours talk time black metallic finish	panasonic kx-tga820b cordless handset black	0
2002	toshiba 22 ' lcd hdtv with built in dvd player in black 22lv505 built-in slot loading dvd player built-in atsc/ntsc/qam digital tuning official divx ® certified pc input space saving design bottom mount stereo speakers black finish	toshiba 32av502 31.5 ' widescreen 720p lcd hdtv w / cinespeed piano black 32av502u	0
2003	omnimount wall speaker mount 20wlwh stainless steel shafts and all necessary hardware included supports speakers up to 20 lbs . sold as each white finish ( photo showing black )	sanus speaker mount wms3b black plastic 8 lb	0
2004	mitsubishi 835 diamond series 65 ' 1080p dlp rear projection hdtv wd65835 1920 x 1080 full hd resolution 6-color processor smooth 120hz x.v.color plush1080p 12-bit digital video processing color 4d video noise reduction 3d ready netcommand deepfield imager black finish	mitsubishi wd-65735 65 ' projection tv wd65735 65 ' dlp 16:9 1920 x 1080 dolby	0
2005	sony 32 ' bravia l-series black lcd flat panel hdtv kdl32l4000 1366 x 768 resolution up to 1080/60p input capable via hdmi atsc/ntsc tuner with qam 2,000:1 contrast ratio cinemotion reverse 3:2 pulldown technology 3d digital comb filter vesa hole spacing compatible black finish	sony bravia z series kdl-46z4100 46 ' lcd tv kdl46z4100/b 46 ' atsc , ntsc 16:9 1920 x 1080 dolby hdtv 1080i , 1080p	0
2006	samsung 52 ' series 7 black flat panel lcd hdtv ln52a750 1920 x 1080 full hd resolution 50,000:1 dynamic contrast ratio 4ms response time srs trusurround xt touch of color design auto motion plus 120hz ultra clear panel pre-loaded content black finish	samsung 4 series ln32a450 32 ' lcd tv samsung ln32a450 32 ' widescreen 720p lcd hdtv 10000:1 dynamic contrast ratio 6ms response time piano black	0
